"Country","City","so2","humidity","temperature","wind_speed","POP","precipitation"
"JP","Miyazaki",2.612499999999997,76.14344023323622,18.43090379008746,3.086486486486485,401,52.267010309278334
"JP","Nagano",1.529065743944637,76.28396501457729,12.899125364431491,2.8527027027027025,375,64.80168539325842
"JP","Nagasaki",1.8947761194029848,71.20886524822694,16.840425531914903,2.0734374999999985,422,50.75702479338847
"JP","Naha",1.6029900332225913,77.497667638484,23.660058309037908,4.977027027027028,321,64.39575471698114
"JP","Niigata",1.7638977635782755,77.26618075801747,14.844023323615154,2.7905405405405386,809,46.391631799163186
"JP","Okayama",5.665833333333334,72.79096209912541,16.648104956268213,1.9459459459459454,725,71.79071038251365
"JP","Sapporo",2.218181818181819,58.14839650145772,10.03206997084547,3.4863013698630114,2665,62.55400000000003
"JP","Sendai",5.445481049562685,73.8107871720116,13.66938775510204,2.8173333333333335,2306,68.4271653543307
"JP","Takamatsu",2.9036111111111107,70.34460641399417,17.253352769679317,2.3534246575342457,421,68.9771084337349
"JP","Tokyo",1.8499999999999996,65.64011627906984,17.318604651162822,2.4159999999999995,37468,66.64019138755978
"JP","Toyama",1.5332344213649851,76.91924198250729,15.312827988338185,1.7567567567567561,417,56.37990654205608
"JP","Utsunomiya",1.550837988826815,72.15014577259467,15.134110787172009,2.4594594594594597,522,72.11086956521743
"KR","Busan",5.282240437158471,64.63323782234956,15.353295128939838,3.172972972972972,3467,14.405454545454548
"KR","Changwon",4.648907103825139,63.484240687679105,14.408595988538675,1.5121621621621621,1060,11.393478260869568
"KR","Daegu",3.8767759562841526,64.06590257879664,14.565902578796562,2.2432432432432434,2221,7.1254901960784345
"KR","Gwangju",4.1554644808743175,71.23782234957031,14.447564469914045,1.5067567567567564,1518,12.694244604316541
"KR","Incheon",5.205737704918027,67.97994269340975,13.038681948424074,2.997297297297297,2763,6.171348314606744
"KR","Jeonju",4.278688524590162,72.50143266475649,13.745558739255022,1.5364864864864862,663,8.056906077348081
"KR","Pohang",5.774590163934416,63.87106017191979,15.199713467048712,2.622972972972973,355,8.157746478873248
"KR","Seoul",4.778961748633879,71.52148997134665,13.076790830945558,2.3364864864864856,9963,6.027173913043481
"KR","Ulsan",4.952732240437157,70.31232091690548,14.943839541547295,2.540540540540539,910,8.00343137254902
"KZ","Almaty",8.910810810810812,55.62371794871798,11.66634615384615,2.0756756756756762,1829,66.13333333333333
"MX","Cuernavaca",4.936164383561645,51.77655367231641,17.06101694915254,5.303797468354429,1043,37.45
"MX","Pachuca de Soto",1.8495890410958917,50.72951289398285,17.25644699140401,4.697333333333331,608,39.92
"NZ","Auckland",0.6619469026548664,69.73342776203954,15.83286118980169,1.6487179487179493,1557,0.1857142857142858
"PH","Butuan",4.293006993006992,83.53237410071954,26.92913669064751,1.5135135135135134,353,27.27318435754195
"PL","Szczecin",2.0626112759643878,76.02118380062306,11.588473520249224,1.6945205479452046,403,67.44999999999999
"RO","Cluj-Napoca",3.515235457063715,74.12701149425283,10.376724137931037,2.2684931506849306,307,60.61027397260275
"RU","Krasnoyarsk",2.1390710382513647,71.42177650429802,3.6378223495702016,3.5189189189189194,1111,90.89999999999999
"RU","Novosibirsk",6.901807228915663,68.71900311526483,8.101557632398752,4.6782608695652135,1636,38.627777777777766
"SK","Bratislava",1.9565088757396454,75.23965517241388,11.311206896551726,2.8986301369863003,430,59.66
"TH","Chiang Mai",0.8897435897435894,69.55761772853188,28.234072022160678,1.2476744186046511,1135,4.118888888888888
"TH","Chon Buri",1.0594029850746265,75.13180515759319,30.804011461318044,1.5743243243243241,1361,1.1857142857142848
"TH","Lampang",1.0772108843537416,68.87573964497044,26.923076923076945,0.6716216216216214,437,0.9225
"TH","Nakhon Pathom",0.9927999999999999,71.47147239263805,28.388650306748453,2.3941176470588226,471,0.7405405405405402
"TH","Rayong",1.0390710382513655,75.38510028653293,28.38853868194843,1.197297297297297,524,20.59406779661017
"TH","Samut Prakan",2.17103825136612,71.25644699140403,28.715759312320916,2.1283783783783785,1272,4.166972477064223
"TR","Ankara",3.5388379204892972,52.118654434250786,10.157492354740054,1.931645569620253,4919,57.972093023255816
"TR","Bursa",12.048936170212777,72.30747663551399,14.059501557632403,1.9082191780821909,1916,59.06562499999999
"TR","Denizli",4.493883792048933,54.021806853582575,16.009968847352045,1.8479452054794518,612,32.59750000000002
"TR","Erzurum",4.259633027522938,59.220872274143375,8.158878504672895,2.350684931506848,414,44.11368421052629
"TR","Konya",3.926605504587154,53.468535825545224,13.901557632398749,3.9054794520547937,1271,99
"TR","Samsun",5.689296636085621,72.70123839009288,16.198142414860698,2.571999999999998,605,58.366346153846166
"TR","Sivas",9.428440366972477,64.46978193146418,9.223364485981312,4.830136986301368,348,49.75909090909091
"US","Chicago",0.4380281690140845,69.28213256484146,11.474063400576377,3.8125,8864,0.4603448275862067
"US","Houston",1.4680412371134015,74.93399999999997,22.095142857142875,3.217105263157894,6115,0.04687500000000001
"US","Madison",0.3766381766381764,72.87291066282424,10.478386167146969,2.9111111111111114,473,0.0034482758620689646
"US","San Antonio",0.31780821917808205,67.08988439306361,21.913005780346825,2.763888888888887,2217,0
"ZA","Bloemfontein",1.5696883852691212,51.33363095238097,15.466666666666663,3.0452054794520538,546,0.6
"ZA","Johannesburg",2.535519125683061,54.52281690140844,16.608732394366186,1.8620253164556952,5486,1.0261904761904768
"ZA","Pretoria",2.8363387978142063,63.34252873563223,16.82729885057472,1.510958904109588,2378,187.4333333333333
"ZA","Vereeniging",2.313114754098363,55.270200573065885,16.39369627507167,2.1783783783783783,765,1.3125827814569533
"ZA","Worcester",3.832319391634982,67.25487364620945,16.627436823104695,2.521428571428571,539,13.506666666666673
